,user1_diff,user1_change,user2_diff,user2_change,user3_diff,user3_change,user4_diff,user4_change,user5_diff,user5_change,user6_diff,user6_change,user7_diff,user7_change,user8_diff,user8_change
241,0.0,0,1.0,1,0.0,1,1.0,1,0.0,1,0.0,0,0.0,0,0.0,1
242,1.0,0,0.0,1,0.0,1,0.0,1,1.0,1,1.0,0,0.0,0,0.0,1
243,0.0,0,0.0,1,1.0,1,1.0,1,0.0,1,0.0,0,1.0,0,0.0,1
244,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1
245,0.0,0,0.0,1,1.0,1,0.0,1,1.0,1,0.0,0,30.0,1,0.0,1
246,1.0,0,1.0,1,0.0,1,1.0,1,0.0,1,1.0,0,0.0,1,0.0,1
247,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,1.0,1,0.0,1
248,0.0,0,1.0,1,0.0,1,0.0,1,1.0,1,0.0,0,1.0,1,0.0,1
249,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,1.0,1,0.0,1
250,0.0,0,1.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1
251,0.0,0,0.0,1,1.0,1,0.0,1,0.0,1,0.0,0,1.0,1,0.0,1
252,0.0,0,1.0,1,0.0,1,0.0,1,12.0,1,0.0,0,0.0,1,0.0,1
253,1.0,0,0.0,1,0.0,1,1.0,1,1.0,1,1.0,0,0.0,1,0.0,1
254,0.0,0,0.0,1,0.0,1,0.0,1,1.0,1,0.0,0,1.0,1,0.0,1
255,0.0,0,0.0,1,1.0,1,0.0,1,0.0,1,0.0,0,1.0,1,0.0,1
256,0.0,0,1.0,1,0.0,1,1.0,1,0.0,1,0.0,0,1.0,1,0.0,1
257,0.0,0,0.0,1,0.0,1,0.0,1,1.0,1,0.0,0,0.0,1,0.0,1
258,0.0,0,0.0,1,1.0,1,0.0,1,0.0,1,0.0,0,1.0,1,0.0,1
259,0.0,0,1.0,1,0.0,1,0.0,1,1.0,1,0.0,0,0.0,1,0.0,1
260,0.0,0,0.0,1,0.0,1,1.0,1,1.0,1,0.0,0,1.0,1,0.0,1
261,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1
262,1.0,0,0.0,1,0.0,1,0.0,1,0.0,1,1.0,0,0.0,1,0.0,1
263,0.0,0,0.0,1,1.0,1,1.0,1,1.0,1,0.0,0,0.0,1,0.0,1
264,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,1.0,1,0.0,1
265,0.0,0,1.0,1,0.0,1,0.0,1,0.0,1,0.0,0,1.0,1,0.0,1
266,0.0,0,0.0,1,0.0,1,0.0,1,1.0,1,0.0,0,0.0,1,0.0,1
267,0.0,0,1.0,1,1.0,1,1.0,1,4.0,1,0.0,0,0.0,1,0.0,1
268,1.0,0,0.0,1,1.0,1,0.0,1,0.0,1,1.0,0,2.0,1,0.0,1
269,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1
270,0.0,0,1.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1
271,0.0,0,0.0,1,1.0,1,1.0,1,0.0,1,0.0,0,0.0,1,0.0,1
272,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1
273,0.0,0,0.0,1,0.0,1,0.0,1,3.0,1,0.0,0,1.0,1,0.0,1
274,0.0,0,1.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1
275,29.0,1,0.0,1,1.0,1,1.0,1,0.0,1,29.0,1,0.0,1,0.0,1
276,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
277,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
278,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
279,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
280,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
281,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1
282,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
283,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
284,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
285,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
286,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
287,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
288,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
289,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1
290,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
291,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1
292,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
293,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
294,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
295,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
296,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
297,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
298,1.0,1,1.0,1,0.0,1,1.0,1,1.0,1,1.0,1,0.0,1,0.0,1
299,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
300,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
301,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
302,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1
303,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1
304,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
305,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1
306,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
307,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
308,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
309,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
310,0.0,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1
311,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
312,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
313,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1
314,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
315,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1
316,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
317,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
318,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
319,1.0,1,1.0,1,1.0,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1
320,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
321,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
322,0.0,1,0.0,1,3.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
323,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
324,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
325,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
326,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1
327,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
328,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
329,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1
330,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
331,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1
332,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
333,0.0,1,2.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1
334,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1
335,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
336,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
337,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
338,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
339,1.0,1,1.0,1,0.0,1,1.0,1,0.0,1,1.0,1,1.0,1,0.0,1
340,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
341,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
342,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
343,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
344,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
345,0.0,1,1.0,1,1.0,1,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1
346,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
347,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
348,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
349,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
350,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
351,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
352,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
353,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
354,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
355,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
356,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1
357,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
358,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,2.0,1,0.0,1
359,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
360,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
361,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
362,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1
363,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
364,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
365,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
366,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
367,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1
368,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
369,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
370,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
371,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
372,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1
373,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
374,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
375,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
376,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
377,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
378,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
379,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
380,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
381,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
382,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
383,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
384,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
385,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
386,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
387,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
388,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
389,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
390,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
391,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
392,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
393,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
394,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
395,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
396,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
397,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
398,1.0,1,1.0,1,1.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1
399,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
400,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
401,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1
402,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
403,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
404,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
405,1.0,1,1.0,1,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
406,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
407,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
408,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
409,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
410,1.0,1,1.0,1,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
411,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
412,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
413,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
414,0.0,1,1.0,1,9.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
415,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
416,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1
417,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
418,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
419,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
420,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
421,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
422,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
423,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
424,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
425,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
426,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
427,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
428,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
429,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
430,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
431,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
432,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
433,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
434,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
435,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
436,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
437,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
438,1.0,1,1.0,1,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
439,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1
440,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
441,0.0,1,13.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
442,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
443,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
444,1.0,1,1.0,1,0.0,1,1.0,1,0.0,1,1.0,1,1.0,1,0.0,1
445,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
446,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
447,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
448,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
449,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
450,1.0,1,1.0,1,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
451,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
452,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
453,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
454,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
455,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
456,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1
457,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
458,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
459,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
460,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
461,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
462,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
463,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,1.0,1,1.0,1,0.0,1
464,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
465,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
466,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
467,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
468,0.0,1,0.0,1,4.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
469,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
470,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
471,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
472,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
473,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
474,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
475,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
476,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
477,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1
478,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1
479,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
480,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1
481,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,2.0,1,0.0,1
482,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
